product_id,demand_pattern,month_index,month_id,year,actual_qty
4,Smooth,2,202402,2024,23
4,Smooth,3,202403,2024,24
4,Smooth,4,202404,2024,23
4,Smooth,5,202405,2024,27
4,Smooth,6,202406,2024,20
4,Smooth,7,202407,2024,24
4,Smooth,8,202408,2024,19
4,Smooth,9,202409,2024,21
4,Smooth,10,202410,2024,21
4,Smooth,11,202411,2024,22
4,Smooth,12,202412,2024,22
4,Smooth,13,202501,2025,25
4,Smooth,14,202502,2025,25
4,Smooth,15,202503,2025,27
4,Smooth,16,202504,2025,25
4,Smooth,17,202505,2025,25
4,Smooth,18,202506,2025,23
4,Smooth,19,202507,2025,22
4,Smooth,20,202508,2025,22
4,Smooth,21,202509,2025,21
4,Smooth,22,202510,2025,22
4,Smooth,23,202511,2025,23
4,Smooth,24,202512,2025,24
4,Smooth,25,202601,2026,23
4,Smooth,26,202602,2026,27
4,Smooth,27,202603,2026,25
4,Smooth,28,202604,2026,28
4,Smooth,29,202605,2026,28
4,Smooth,30,202606,2026,23
4,Smooth,31,202607,2026,22
4,Smooth,32,202608,2026,23
4,Smooth,33,202609,2026,22
4,Smooth,34,202610,2026,23
4,Smooth,35,202611,2026,24
4,Smooth,36,202612,2026,26
5,Smooth,1,202401,2024,23
5,Smooth,2,202402,2024,22
5,Smooth,3,202403,2024,23
5,Smooth,4,202404,2024,24
5,Smooth,5,202405,2024,24
5,Smooth,6,202406,2024,23
5,Smooth,7,202407,2024,22
5,Smooth,8,202408,2024,24
5,Smooth,9,202409,2024,20
5,Smooth,10,202410,2024,19
5,Smooth,11,202411,2024,21
5,Smooth,12,202412,2024,24
5,Smooth,13,202501,2025,24
5,Smooth,14,202502,2025,24
5,Smooth,15,202503,2025,25
5,Smooth,16,202504,2025,24
5,Smooth,17,202505,2025,22
5,Smooth,18,202506,2025,22
5,Smooth,19,202507,2025,23
5,Smooth,20,202508,2025,22
5,Smooth,21,202509,2025,20
5,Smooth,22,202510,2025,20
5,Smooth,23,202511,2025,21
5,Smooth,24,202512,2025,22
5,Smooth,25,202601,2026,23
5,Smooth,26,202602,2026,23
5,Smooth,27,202603,2026,27
5,Smooth,28,202604,2026,26
5,Smooth,29,202605,2026,25
5,Smooth,30,202606,2026,24
5,Smooth,31,202607,2026,23
5,Smooth,32,202608,2026,22
5,Smooth,33,202609,2026,23
5,Smooth,34,202610,2026,23
5,Smooth,35,202611,2026,24
5,Smooth,36,202612,2026,26
6,Smooth,1,202401,2024,19
6,Smooth,2,202402,2024,20
6,Smooth,3,202403,2024,21
6,Smooth,4,202404,2024,21
6,Smooth,5,202405,2024,18
6,Smooth,6,202406,2024,19
6,Smooth,7,202407,2024,18
6,Smooth,8,202408,2024,18
6,Smooth,9,202409,2024,18
6,Smooth,10,202410,2024,18
6,Smooth,11,202411,2024,19
6,Smooth,12,202412,2024,21
6,Smooth,13,202501,2025,18
6,Smooth,14,202502,2025,20
6,Smooth,15,202503,2025,22
6,Smooth,16,202504,2025,23
6,Smooth,17,202505,2025,20
6,Smooth,18,202506,2025,23
6,Smooth,19,202507,2025,20
6,Smooth,20,202508,2025,19
6,Smooth,21,202509,2025,19
6,Smooth,22,202510,2025,18
6,Smooth,23,202511,2025,20
6,Smooth,24,202512,2025,21
6,Smooth,25,202601,2026,22
6,Smooth,26,202602,2026,23
6,Smooth,27,202603,2026,23
6,Smooth,28,202604,2026,25
6,Smooth,29,202605,2026,22
6,Smooth,30,202606,2026,23
6,Smooth,31,202607,2026,21
6,Smooth,32,202608,2026,21
6,Smooth,33,202609,2026,20
6,Smooth,34,202610,2026,20
6,Smooth,35,202611,2026,22
6,Smooth,36,202612,2026,22
7,Smooth,1,202401,2024,27
7,Smooth,2,202402,2024,35
7,Smooth,3,202403,2024,33
7,Smooth,4,202404,2024,34
7,Smooth,5,202405,2024,31
7,Smooth,6,202406,2024,32
7,Smooth,7,202407,2024,28
7,Smooth,8,202408,2024,28
7,Smooth,9,202409,2024,27
7,Smooth,10,202410,2024,29
7,Smooth,11,202411,2024,32
7,Smooth,12,202412,2024,31
7,Smooth,13,202501,2025,32
7,Smooth,14,202502,2025,36
7,Smooth,15,202503,2025,36
7,Smooth,16,202504,2025,33
7,Smooth,17,202505,2025,33
7,Smooth,18,202506,2025,30
7,Smooth,19,202507,2025,28
7,Smooth,20,202508,2025,32
7,Smooth,21,202509,2025,29
7,Smooth,22,202510,2025,31
7,Smooth,23,202511,2025,30
7,Smooth,24,202512,2025,36
7,Smooth,25,202601,2026,30
7,Smooth,26,202602,2026,37
7,Smooth,27,202603,2026,37
7,Smooth,28,202604,2026,34
7,Smooth,29,202605,2026,34
7,Smooth,30,202606,2026,33
7,Smooth,31,202607,2026,32
7,Smooth,32,202608,2026,32
7,Smooth,33,202609,2026,30
7,Smooth,34,202610,2026,31
7,Smooth,35,202611,2026,33
7,Smooth,36,202612,2026,35
8,Smooth,1,202401,2024,30
8,Smooth,2,202402,2024,30
8,Smooth,3,202403,2024,27
8,Smooth,4,202404,2024,32
8,Smooth,5,202405,2024,29
8,Smooth,6,202406,2024,28
8,Smooth,7,202407,2024,28
8,Smooth,8,202408,2024,26
8,Smooth,9,202409,2024,28
8,Smooth,10,202410,2024,26
8,Smooth,11,202411,2024,29
8,Smooth,12,202412,2024,28
8,Smooth,13,202501,2025,31
8,Smooth,14,202502,2025,35
8,Smooth,15,202503,2025,32
8,Smooth,16,202504,2025,32
8,Smooth,17,202505,2025,29
8,Smooth,18,202506,2025,29
8,Smooth,19,202507,2025,29
8,Smooth,20,202508,2025,29
8,Smooth,21,202509,2025,29
8,Smooth,22,202510,2025,27
8,Smooth,23,202511,2025,29
8,Smooth,24,202512,2025,28
8,Smooth,25,202601,2026,34
8,Smooth,26,202602,2026,32
8,Smooth,27,202603,2026,34
8,Smooth,28,202604,2026,31
8,Smooth,29,202605,2026,32
8,Smooth,30,202606,2026,29
8,Smooth,31,202607,2026,29
8,Smooth,32,202608,2026,28
8,Smooth,33,202609,2026,28
8,Smooth,34,202610,2026,29
8,Smooth,35,202611,2026,29
8,Smooth,36,202612,2026,29
9,Smooth,1,202401,2024,26
9,Smooth,2,202402,2024,26
9,Smooth,3,202403,2024,25
9,Smooth,4,202404,2024,24
9,Smooth,5,202405,2024,27
9,Smooth,6,202406,2024,26
9,Smooth,7,202407,2024,24
9,Smooth,8,202408,2024,23
9,Smooth,9,202409,2024,23
9,Smooth,10,202410,2024,23
9,Smooth,11,202411,2024,26
9,Smooth,12,202412,2024,24
9,Smooth,13,202501,2025,27
9,Smooth,14,202502,2025,30
9,Smooth,15,202503,2025,30
9,Smooth,16,202504,2025,29
9,Smooth,17,202505,2025,27
9,Smooth,18,202506,2025,27
9,Smooth,19,202507,2025,26
9,Smooth,20,202508,2025,22
9,Smooth,21,202509,2025,26
9,Smooth,22,202510,2025,24
9,Smooth,23,202511,2025,26
9,Smooth,24,202512,2025,30
9,Smooth,25,202601,2026,30
9,Smooth,26,202602,2026,30
9,Smooth,27,202603,2026,29
9,Smooth,28,202604,2026,27
9,Smooth,29,202605,2026,30
9,Smooth,30,202606,2026,28
9,Smooth,31,202607,2026,27
9,Smooth,32,202608,2026,23
9,Smooth,33,202609,2026,25
9,Smooth,34,202610,2026,26
9,Smooth,35,202611,2026,26
9,Smooth,36,202612,2026,28
10,Smooth,1,202401,2024,20
10,Smooth,2,202402,2024,23
10,Smooth,3,202403,2024,24
10,Smooth,4,202404,2024,21
10,Smooth,5,202405,2024,20
10,Smooth,6,202406,2024,21
10,Smooth,7,202407,2024,20
10,Smooth,8,202408,2024,18
10,Smooth,9,202409,2024,18
10,Smooth,10,202410,2024,18
10,Smooth,11,202411,2024,20
10,Smooth,12,202412,2024,21
10,Smooth,13,202501,2025,22
10,Smooth,14,202502,2025,24
10,Smooth,15,202503,2025,23
10,Smooth,16,202504,2025,24
10,Smooth,17,202505,2025,22
10,Smooth,18,202506,2025,19
10,Smooth,19,202507,2025,20
10,Smooth,20,202508,2025,21
10,Smooth,21,202509,2025,20
10,Smooth,22,202510,2025,20
10,Smooth,23,202511,2025,21
10,Smooth,24,202512,2025,23
10,Smooth,25,202601,2026,23
10,Smooth,26,202602,2026,27
10,Smooth,27,202603,2026,27
10,Smooth,28,202604,2026,22
10,Smooth,29,202605,2026,24
10,Smooth,30,202606,2026,21
10,Smooth,31,202607,2026,21
10,Smooth,32,202608,2026,21
10,Smooth,33,202609,2026,21
10,Smooth,34,202610,2026,21
10,Smooth,35,202611,2026,21
10,Smooth,36,202612,2026,23
11,Smooth,1,202401,2024,23
11,Smooth,2,202402,2024,22
11,Smooth,3,202403,2024,24
11,Smooth,4,202404,2024,22
11,Smooth,5,202405,2024,22
11,Smooth,6,202406,2024,18
11,Smooth,7,202407,2024,19
11,Smooth,8,202408,2024,20
11,Smooth,9,202409,2024,18
11,Smooth,10,202410,2024,20
11,Smooth,11,202411,2024,20
11,Smooth,12,202412,2024,22
11,Smooth,13,202501,2025,22
11,Smooth,14,202502,2025,25
11,Smooth,15,202503,2025,24
11,Smooth,16,202504,2025,24
11,Smooth,17,202505,2025,24
11,Smooth,18,202506,2025,22
11,Smooth,19,202507,2025,22
11,Smooth,20,202508,2025,21
11,Smooth,21,202509,2025,21
11,Smooth,22,202510,2025,21
11,Smooth,23,202511,2025,21
11,Smooth,24,202512,2025,23
11,Smooth,25,202601,2026,22
11,Smooth,26,202602,2026,27
11,Smooth,27,202603,2026,26
11,Smooth,28,202604,2026,24
11,Smooth,29,202605,2026,24
11,Smooth,30,202606,2026,23
11,Smooth,31,202607,2026,23
11,Smooth,32,202608,2026,22
11,Smooth,33,202609,2026,23
11,Smooth,34,202610,2026,21
11,Smooth,35,202611,2026,22
11,Smooth,36,202612,2026,25
12,Smooth,1,202401,2024,23
12,Smooth,2,202402,2024,24
12,Smooth,3,202403,2024,23
12,Smooth,4,202404,2024,26
12,Smooth,5,202405,2024,27
12,Smooth,6,202406,2024,23
12,Smooth,7,202407,2024,23
12,Smooth,8,202408,2024,22
12,Smooth,9,202409,2024,22
12,Smooth,10,202410,2024,22
12,Smooth,11,202411,2024,22
12,Smooth,12,202412,2024,21
12,Smooth,13,202501,2025,24
12,Smooth,14,202502,2025,27
12,Smooth,15,202503,2025,26
12,Smooth,16,202504,2025,25
12,Smooth,17,202505,2025,25
12,Smooth,18,202506,2025,26
12,Smooth,19,202507,2025,28
12,Smooth,20,202508,2025,22
12,Smooth,21,202509,2025,21
12,Smooth,22,202510,2025,21
12,Smooth,23,202511,2025,24
12,Smooth,24,202512,2025,27
12,Smooth,25,202601,2026,28
12,Smooth,26,202602,2026,26
12,Smooth,27,202603,2026,30
12,Smooth,28,202604,2026,28
12,Smooth,29,202605,2026,25
12,Smooth,30,202606,2026,27
12,Smooth,31,202607,2026,24
12,Smooth,32,202608,2026,24
12,Smooth,33,202609,2026,24
12,Smooth,34,202610,2026,26
12,Smooth,35,202611,2026,26
12,Smooth,36,202612,2026,27
13,Smooth,1,202401,2024,25
13,Smooth,2,202402,2024,29
13,Smooth,3,202403,2024,28
13,Smooth,4,202404,2024,30
13,Smooth,5,202405,2024,28
13,Smooth,6,202406,2024,24
13,Smooth,7,202407,2024,23
13,Smooth,8,202408,2024,24
13,Smooth,9,202409,2024,25
13,Smooth,10,202410,2024,24
13,Smooth,11,202411,2024,23
13,Smooth,12,202412,2024,27
13,Smooth,13,202501,2025,30
13,Smooth,14,202502,2025,31
13,Smooth,15,202503,2025,30
13,Smooth,16,202504,2025,31
13,Smooth,17,202505,2025,30
13,Smooth,18,202506,2025,31
13,Smooth,19,202507,2025,24
13,Smooth,20,202508,2025,24
13,Smooth,21,202509,2025,27
13,Smooth,22,202510,2025,27
13,Smooth,23,202511,2025,28
13,Smooth,24,202512,2025,31
13,Smooth,25,202601,2026,28
13,Smooth,26,202602,2026,31
13,Smooth,27,202603,2026,33
13,Smooth,28,202604,2026,33
13,Smooth,29,202605,2026,36
13,Smooth,30,202606,2026,31
13,Smooth,31,202607,2026,27
13,Smooth,32,202608,2026,25
13,Smooth,33,202609,2026,27
13,Smooth,34,202610,2026,28
13,Smooth,35,202611,2026,27
13,Smooth,36,202612,2026,30
14,Smooth,1,202401,2024,25
14,Smooth,2,202402,2024,26
14,Smooth,3,202403,2024,25
14,Smooth,4,202404,2024,26
14,Smooth,5,202405,2024,26
14,Smooth,6,202406,2024,23
14,Smooth,7,202407,2024,23
14,Smooth,8,202408,2024,19
14,Smooth,9,202409,2024,19
14,Smooth,10,202410,2024,20
14,Smooth,11,202411,2024,20
14,Smooth,12,202412,2024,24
14,Smooth,13,202501,2025,22
14,Smooth,14,202502,2025,25
14,Smooth,15,202503,2025,26
14,Smooth,16,202504,2025,24
14,Smooth,17,202505,2025,24
14,Smooth,18,202506,2025,24
14,Smooth,19,202507,2025,23
14,Smooth,20,202508,2025,22
14,Smooth,21,202509,2025,21
14,Smooth,22,202510,2025,24
14,Smooth,23,202511,2025,23
14,Smooth,24,202512,2025,26
14,Smooth,25,202601,2026,26
14,Smooth,26,202602,2026,28
14,Smooth,27,202603,2026,24
14,Smooth,28,202604,2026,27
14,Smooth,29,202605,2026,24
14,Smooth,30,202606,2026,25
14,Smooth,31,202607,2026,25
14,Smooth,32,202608,2026,23
14,Smooth,33,202609,2026,22
14,Smooth,34,202610,2026,20
14,Smooth,35,202611,2026,23
14,Smooth,36,202612,2026,26
15,Smooth,1,202401,2024,20
15,Smooth,2,202402,2024,21
15,Smooth,3,202403,2024,20
15,Smooth,4,202404,2024,21
15,Smooth,5,202405,2024,22
15,Smooth,6,202406,2024,19
15,Smooth,7,202407,2024,18
15,Smooth,8,202408,2024,20
15,Smooth,9,202409,2024,19
15,Smooth,10,202410,2024,17
15,Smooth,11,202411,2024,20
15,Smooth,12,202412,2024,20
15,Smooth,13,202501,2025,20
15,Smooth,14,202502,2025,20
15,Smooth,15,202503,2025,23
15,Smooth,16,202504,2025,22
15,Smooth,17,202505,2025,22
15,Smooth,18,202506,2025,22
15,Smooth,19,202507,2025,20
15,Smooth,20,202508,2025,20
15,Smooth,21,202509,2025,20
15,Smooth,22,202510,2025,21
15,Smooth,23,202511,2025,20
15,Smooth,24,202512,2025,21
15,Smooth,25,202601,2026,23
15,Smooth,26,202602,2026,23
15,Smooth,27,202603,2026,25
15,Smooth,28,202604,2026,22
15,Smooth,29,202605,2026,24
15,Smooth,30,202606,2026,22
15,Smooth,31,202607,2026,19
15,Smooth,32,202608,2026,19
15,Smooth,33,202609,2026,20
15,Smooth,34,202610,2026,21
15,Smooth,35,202611,2026,19
15,Smooth,36,202612,2026,23
16,Smooth,1,202401,2024,26
16,Smooth,2,202402,2024,30
16,Smooth,3,202403,2024,30
16,Smooth,4,202404,2024,29
16,Smooth,5,202405,2024,27
16,Smooth,6,202406,2024,29
16,Smooth,7,202407,2024,25
16,Smooth,8,202408,2024,22
16,Smooth,9,202409,2024,24
16,Smooth,10,202410,2024,23
16,Smooth,11,202411,2024,23
16,Smooth,12,202412,2024,28
16,Smooth,13,202501,2025,26
16,Smooth,14,202502,2025,32
16,Smooth,15,202503,2025,31
16,Smooth,16,202504,2025,29
16,Smooth,17,202505,2025,28
16,Smooth,18,202506,2025,25
16,Smooth,19,202507,2025,26
16,Smooth,20,202508,2025,24
16,Smooth,21,202509,2025,24
16,Smooth,22,202510,2025,24
16,Smooth,23,202511,2025,23
16,Smooth,24,202512,2025,29
16,Smooth,25,202601,2026,30
16,Smooth,26,202602,2026,31
16,Smooth,27,202603,2026,30
16,Smooth,28,202604,2026,30
16,Smooth,29,202605,2026,27
16,Smooth,30,202606,2026,29
16,Smooth,31,202607,2026,27
16,Smooth,32,202608,2026,27
16,Smooth,33,202609,2026,25
16,Smooth,34,202610,2026,25
16,Smooth,35,202611,2026,26
16,Smooth,36,202612,2026,29
17,Smooth,1,202401,2024,20
17,Smooth,2,202402,2024,19
17,Smooth,3,202403,2024,21
17,Smooth,4,202404,2024,22
17,Smooth,5,202405,2024,20
17,Smooth,6,202406,2024,18
17,Smooth,7,202407,2024,19
17,Smooth,8,202408,2024,18
17,Smooth,9,202409,2024,19
17,Smooth,10,202410,2024,19
17,Smooth,11,202411,2024,19
17,Smooth,12,202412,2024,20
17,Smooth,13,202501,2025,20
17,Smooth,14,202502,2025,22
17,Smooth,15,202503,2025,22
17,Smooth,16,202504,2025,22
17,Smooth,17,202505,2025,20
17,Smooth,18,202506,2025,21
17,Smooth,19,202507,2025,19
17,Smooth,20,202508,2025,19
17,Smooth,21,202509,2025,18
17,Smooth,22,202510,2025,19
17,Smooth,23,202511,2025,22
17,Smooth,24,202512,2025,20
17,Smooth,25,202601,2026,22
17,Smooth,26,202602,2026,22
17,Smooth,27,202603,2026,21
17,Smooth,28,202604,2026,24
17,Smooth,29,202605,2026,23
17,Smooth,30,202606,2026,21
17,Smooth,31,202607,2026,22
17,Smooth,32,202608,2026,18
17,Smooth,33,202609,2026,19
17,Smooth,34,202610,2026,21
17,Smooth,35,202611,2026,21
17,Smooth,36,202612,2026,22
18,Smooth,1,202401,2024,31
18,Smooth,2,202402,2024,34
18,Smooth,3,202403,2024,30
18,Smooth,4,202404,2024,31
18,Smooth,5,202405,2024,28
18,Smooth,6,202406,2024,29
18,Smooth,7,202407,2024,27
18,Smooth,8,202408,2024,29
18,Smooth,9,202409,2024,28
18,Smooth,10,202410,2024,26
18,Smooth,11,202411,2024,29
18,Smooth,12,202412,2024,32
18,Smooth,13,202501,2025,32
18,Smooth,14,202502,2025,31
18,Smooth,15,202503,2025,31
18,Smooth,16,202504,2025,34
18,Smooth,17,202505,2025,32
18,Smooth,18,202506,2025,32
18,Smooth,19,202507,2025,29
18,Smooth,20,202508,2025,27
18,Smooth,21,202509,2025,29
18,Smooth,22,202510,2025,29
18,Smooth,23,202511,2025,32
18,Smooth,24,202512,2025,35
18,Smooth,25,202601,2026,34
18,Smooth,26,202602,2026,32
18,Smooth,27,202603,2026,36
18,Smooth,28,202604,2026,32
18,Smooth,29,202605,2026,33
18,Smooth,30,202606,2026,32
18,Smooth,31,202607,2026,32
18,Smooth,32,202608,2026,29
18,Smooth,33,202609,2026,31
18,Smooth,34,202610,2026,30
18,Smooth,35,202611,2026,31
18,Smooth,36,202612,2026,34
19,Smooth,1,202401,2024,31
19,Smooth,2,202402,2024,29
19,Smooth,3,202403,2024,31
19,Smooth,4,202404,2024,30
19,Smooth,5,202405,2024,28
19,Smooth,6,202406,2024,27
19,Smooth,7,202407,2024,27
19,Smooth,8,202408,2024,25
19,Smooth,9,202409,2024,26
19,Smooth,10,202410,2024,25
19,Smooth,11,202411,2024,26
19,Smooth,12,202412,2024,30
19,Smooth,13,202501,2025,27
19,Smooth,14,202502,2025,34
19,Smooth,15,202503,2025,32
19,Smooth,16,202504,2025,31
19,Smooth,17,202505,2025,34
19,Smooth,18,202506,2025,31
19,Smooth,19,202507,2025,27
19,Smooth,20,202508,2025,28
19,Smooth,21,202509,2025,28
19,Smooth,22,202510,2025,25
19,Smooth,23,202511,2025,25
19,Smooth,24,202512,2025,28
19,Smooth,25,202601,2026,31
19,Smooth,26,202602,2026,33
19,Smooth,27,202603,2026,35
19,Smooth,28,202604,2026,34
19,Smooth,29,202605,2026,34
19,Smooth,30,202606,2026,30
19,Smooth,31,202607,2026,30
19,Smooth,32,202608,2026,29
19,Smooth,33,202609,2026,27
19,Smooth,34,202610,2026,28
19,Smooth,35,202611,2026,31
19,Smooth,36,202612,2026,32
20,Smooth,1,202401,2024,21
20,Smooth,2,202402,2024,21
20,Smooth,3,202403,2024,23
20,Smooth,4,202404,2024,22
20,Smooth,5,202405,2024,21
20,Smooth,6,202406,2024,20
20,Smooth,7,202407,2024,21
20,Smooth,8,202408,2024,19
20,Smooth,9,202409,2024,19
20,Smooth,10,202410,2024,19
20,Smooth,11,202411,2024,21
20,Smooth,12,202412,2024,23
20,Smooth,13,202501,2025,20
20,Smooth,14,202502,2025,25
20,Smooth,15,202503,2025,25
20,Smooth,16,202504,2025,24
20,Smooth,17,202505,2025,23
20,Smooth,18,202506,2025,21
20,Smooth,19,202507,2025,22
20,Smooth,20,202508,2025,20
20,Smooth,21,202509,2025,20
20,Smooth,22,202510,2025,20
20,Smooth,23,202511,2025,20
20,Smooth,24,202512,2025,22
20,Smooth,25,202601,2026,20
20,Smooth,26,202602,2026,24
20,Smooth,27,202603,2026,25
20,Smooth,28,202604,2026,24
20,Smooth,29,202605,2026,21
20,Smooth,30,202606,2026,24
20,Smooth,31,202607,2026,22
20,Smooth,32,202608,2026,22
20,Smooth,33,202609,2026,20
20,Smooth,34,202610,2026,23
20,Smooth,35,202611,2026,22
20,Smooth,36,202612,2026,22
21,Smooth,1,202401,2024,23
21,Smooth,2,202402,2024,25
21,Smooth,3,202403,2024,26
21,Smooth,4,202404,2024,24
21,Smooth,5,202405,2024,25
21,Smooth,6,202406,2024,24
21,Smooth,7,202407,2024,23
21,Smooth,8,202408,2024,23
21,Smooth,9,202409,2024,22
21,Smooth,10,202410,2024,22
21,Smooth,11,202411,2024,23
21,Smooth,12,202412,2024,24
21,Smooth,13,202501,2025,25
21,Smooth,14,202502,2025,26
21,Smooth,15,202503,2025,25
21,Smooth,16,202504,2025,24
21,Smooth,17,202505,2025,26
21,Smooth,18,202506,2025,23
21,Smooth,19,202507,2025,20
21,Smooth,20,202508,2025,23
21,Smooth,21,202509,2025,21
21,Smooth,22,202510,2025,22
21,Smooth,23,202511,2025,23
21,Smooth,24,202512,2025,24
21,Smooth,25,202601,2026,29
21,Smooth,26,202602,2026,26
21,Smooth,27,202603,2026,29
21,Smooth,28,202604,2026,28
21,Smooth,29,202605,2026,28
21,Smooth,30,202606,2026,24
21,Smooth,31,202607,2026,24
21,Smooth,32,202608,2026,23
21,Smooth,33,202609,2026,24
21,Smooth,34,202610,2026,25
21,Smooth,35,202611,2026,24
21,Smooth,36,202612,2026,26
22,Smooth,1,202401,2024,30
22,Smooth,2,202402,2024,31
22,Smooth,3,202403,2024,33
22,Smooth,4,202404,2024,31
22,Smooth,5,202405,2024,33
22,Smooth,6,202406,2024,30
22,Smooth,7,202407,2024,29
22,Smooth,8,202408,2024,27
22,Smooth,9,202409,2024,25
22,Smooth,10,202410,2024,28
22,Smooth,11,202411,2024,25
22,Smooth,12,202412,2024,31
22,Smooth,13,202501,2025,32
22,Smooth,14,202502,2025,31
22,Smooth,15,202503,2025,31
22,Smooth,16,202504,2025,32
22,Smooth,17,202505,2025,31
22,Smooth,18,202506,2025,30
22,Smooth,19,202507,2025,28
22,Smooth,20,202508,2025,30
22,Smooth,21,202509,2025,26
22,Smooth,22,202510,2025,26
22,Smooth,23,202511,2025,30
22,Smooth,24,202512,2025,30
22,Smooth,25,202601,2026,34
22,Smooth,26,202602,2026,36
22,Smooth,27,202603,2026,35
22,Smooth,28,202604,2026,35
22,Smooth,29,202605,2026,33
22,Smooth,30,202606,2026,31
22,Smooth,31,202607,2026,30
22,Smooth,32,202608,2026,27
22,Smooth,33,202609,2026,28
22,Smooth,34,202610,2026,29
22,Smooth,35,202611,2026,29
22,Smooth,36,202612,2026,32
23,Smooth,1,202401,2024,27
23,Smooth,2,202402,2024,28
23,Smooth,3,202403,2024,30
23,Smooth,4,202404,2024,29
23,Smooth,5,202405,2024,28
23,Smooth,6,202406,2024,26
23,Smooth,7,202407,2024,25
23,Smooth,8,202408,2024,26
23,Smooth,9,202409,2024,23
23,Smooth,10,202410,2024,24
23,Smooth,11,202411,2024,27
23,Smooth,12,202412,2024,28
23,Smooth,13,202501,2025,30
23,Smooth,14,202502,2025,29
23,Smooth,15,202503,2025,30
23,Smooth,16,202504,2025,31
23,Smooth,17,202505,2025,33
23,Smooth,18,202506,2025,28
23,Smooth,19,202507,2025,28
23,Smooth,20,202508,2025,25
23,Smooth,21,202509,2025,29
23,Smooth,22,202510,2025,29
23,Smooth,23,202511,2025,27
23,Smooth,24,202512,2025,29
23,Smooth,25,202601,2026,32
23,Smooth,26,202602,2026,32
23,Smooth,27,202603,2026,31
23,Smooth,28,202604,2026,31
